transaction_id,customer_id,card_id,transaction_type,transaction_date_time,transaction_amount,currency,mcc,description,account_type,account_balance,card_type,card_number_masked,card_expiration_date,card_issuer,cardholder_name,merchant_id,merchant_name,merchant_location,merchant_terminal_id,payment_method,payment_channel,geolocation,authorization_code,authentication_method,3d_secure_status,fraud_risk_score,transaction_status,failure_reason,exchange_rate,rewards_earned,ip_address,device_id,user_agent,session_id,referral_source,kyc_full_name,kyc_date_of_birth,kyc_nationality,kyc_id_type,kyc_id_number,kyc_id_issuing_country,kyc_id_expiration_date,kyc_address,kyc_phone_number,kyc_email,kyc_occupation,kyc_employer_name,kyc_source_of_funds,kyc_annual_income_range,kyc_pep_status,kyc_aml_risk_score,kyc_closed_false_positive_alerts,kyc_customer_since,kyc_frequent_connection_country,companies_directed,sender_name,sender_account_number,sender_bank,sender_location,source
T132,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/23/2024 20:30,964.39,GBP,5999,Restaurant,debit,4238.7,Visa,**** **** **** 8833,Jul-33,Wells Fargo,David Hill,cd0649d7-aa74-468a-b819-8942f3d0704a,"Barker, Rodriguez and Davidson","{'city': 'Mooreview', 'state': 'MO', 'country': 'UK'}",T2061,chip,POS,"{'latitude': Decimal('34.430357'), 'longitude': Decimal('139.427923')}",275427,PIN,,4,approved,,,9,,,,375f44ff-0e4e-47c2-9e81-fa5634958ac4,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2023,China,,,,,,
T133,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,11/1/2024 21:20,972.84,GBP,5999,Grocery,debit,4906.43,Visa,**** **** **** 5169,29-Nov,Wells Fargo,David Hill,45a01b5a-1603-4511-9ef9-1b1b3cd0d060,Roberts Ltd,"{'city': 'Katherinestad', 'state': 'CO', 'country': 'UK'}",T5642,NFC,POS,"{'latitude': Decimal('32.613118'), 'longitude': Decimal('126.480979')}",863653,PIN,,12,approved,,,9,,,,cc9e23cb-244e-4e8f-8256-437e50a73d10,social media,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/15/2019,China,,,,,,
T134,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/31/2024 18:43,131.41,GBP,5735,Gas,debit,2133.07,Visa,**** **** **** 1232,31-Mar,Wells Fargo,David Hill,5f820f6b-30b8-4ba7-a5c2-89bb682a4868,Clark-Garza,"{'city': 'Ericmouth', 'state': 'MD', 'country': 'UK'}",T9989,swipe,POS,"{'latitude': Decimal('73.164381'), 'longitude': Decimal('10.076822')}",655409,PIN,,20,approved,,,1,,,,aec0ad15-a121-461c-9155-513991782fdd,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2023,China,,,,,,
T135,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,11/1/2024 23:55,693.39,GBP,5921,Electronics,debit,4174.76,Visa,**** **** **** 1934,24-Dec,Wells Fargo,David Hill,55fc501c-2005-4170-95af-9f3b9cf1bd2a,"Stewart, Shaw and Hodges","{'city': 'Kingview', 'state': 'AL', 'country': 'UK'}",T4463,swipe,POS,"{'latitude': Decimal('50.8226315'), 'longitude': Decimal('-36.325941')}",531364,PIN,,7,approved,,,10,,,,2da4e921-c522-444a-8985-990aad9b3c17,social media,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/14/2021,China,,,,,,
T136,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/22/2024 22:10,772.24,GBP,5999,Electronics,debit,2578.57,Visa,**** **** **** 9888,Aug-32,Wells Fargo,David Hill,782d8500-80b7-4b93-8b28-c9a71be170fd,Osborne Inc,"{'city': 'Kathleenview', 'state': 'TX', 'country': 'UK'}",T8579,NFC,POS,"{'latitude': Decimal('88.943207'), 'longitude': Decimal('-114.112901')}",856702,PIN,,11,approved,,,9,,,,49d6981b-ec8e-47c2-ab85-dfe561264a77,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2021,China,,,,,,
T137,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/24/2024 22:09,277.91,GBP,5411,Clothing,debit,4619.49,Visa,**** **** **** 3214,27-Mar,Wells Fargo,David Hill,15360ebe-a812-4c26-9f77-1d94563f7cc6,Rodriguez-Hinton,"{'city': 'Lake Elizabethmouth', 'state': 'WY', 'country': 'UK'}",T6450,swipe,POS,"{'latitude': Decimal('-45.9810235'), 'longitude': Decimal('70.785488')}",431765,PIN,,10,approved,,,7,,,,77ad017d-4496-484c-87f2-fb5c8b2a1ee7,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/15/2019,China,,,,,,
T138,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,11/6/2024 13:36,739.02,GBP,5411,Grocery,debit,4107.02,Visa,**** **** **** 6435,Aug-34,Wells Fargo,David Hill,77b30ce9-581b-4eb7-9e0a-7b9517d558d7,Johnson-Wright,"{'city': 'Lake Laurafort', 'state': 'VI', 'country': 'UK'}",T9222,NFC,POS,"{'latitude': Decimal('-82.5440605'), 'longitude': Decimal('2.835695')}",274421,PIN,,19,approved,,,0,,,,d6b9d510-59ea-48dc-becf-c2d8449ef34c,social media,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2021,China,,,,,,
T139,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/21/2024 16:57,271.55,GBP,5812,Gas,debit,3729.24,Visa,**** **** **** 1440,Aug-33,Wells Fargo,David Hill,e138a39b-76d5-45fb-b279-6020dcdf2dc4,Case-Smith,"{'city': 'Loveberg', 'state': 'WA', 'country': 'UK'}",T5555,chip,POS,"{'latitude': Decimal('-9.541159'), 'longitude': Decimal('7.277893')}",148966,PIN,,19,approved,,,2,,,,9f52d4da-052a-4e21-9a26-5b22dd471d23,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2021,China,,,,,,
T140,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/20/2024 10:50,288.47,GBP,5999,Clothing,debit,1413.87,Visa,**** **** **** 8424,27-Nov,Wells Fargo,David Hill,1dbb00a7-1828-4dcc-bdc0-f62d0b3b386f,Anderson and Sons,"{'city': 'Collinsport', 'state': 'RI', 'country': 'UK'}",T8476,chip,POS,"{'latitude': Decimal('3.1869705'), 'longitude': Decimal('149.746876')}",539210,PIN,,10,approved,,,6,,,,c05306d2-e4a0-4410-9043-c70fcc285577,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2022,China,,,,,,
T141,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,11/11/2024 14:11,608.63,GBP,5411,Restaurant,debit,4240.12,Visa,**** **** **** 5187,Jan-34,Wells Fargo,David Hill,5cce233d-d783-414d-b44c-9d7c1feb1c32,Smith LLC,"{'city': 'Guzmanland', 'state': 'WI', 'country': 'UK'}",T9875,NFC,POS,"{'latitude': Decimal('74.737056'), 'longitude': Decimal('-13.044467')}",833828,PIN,,9,approved,,,10,,,,3cb59248-6cb9-4cf3-a1fd-3a174d6865b0,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2023,China,,,,,,
T142,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,11/10/2024 2:53,295.14,GBP,5999,Gas,debit,3726.84,Visa,**** **** **** 4628,May-34,Wells Fargo,David Hill,088f106b-f55c-4502-8c96-17e85a361b4b,Campbell Ltd,"{'city': 'Lake Christian', 'state': 'MD', 'country': 'UK'}",T4801,NFC,POS,"{'latitude': Decimal('19.011060'), 'longitude': Decimal('-51.707021')}",586551,PIN,,7,approved,,,6,,,,32b83b22-ade7-466f-b6eb-3f0fa15ab092,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2021,China,,,,,,
T143,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,11/4/2024 16:22,531.5,GBP,5999,Grocery,debit,3245.57,Visa,**** **** **** 6463,29-Nov,Wells Fargo,David Hill,6d10a156-2d1d-4f5f-ac47-222d712fa6bc,Page Ltd,"{'city': 'Timothybury', 'state': 'WA', 'country': 'UK'}",T6222,NFC,POS,"{'latitude': Decimal('-50.091726'), 'longitude': Decimal('58.450427')}",463255,PIN,,3,approved,,,3,,,,7484e254-1d9d-47a6-990f-7c3c9e783d0a,social media,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2023,China,,,,,,
T144,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/17/2024 20:40,808.27,GBP,5812,Gas,debit,1468.71,Visa,**** **** **** 1985,25-Sep,Wells Fargo,David Hill,0975094f-0101-4980-bacd-a23a2f8a4d3a,"Anderson, Turner and Williamson","{'city': 'East Erin', 'state': 'MD', 'country': 'UK'}",T4769,chip,POS,"{'latitude': Decimal('79.378822'), 'longitude': Decimal('38.351833')}",892768,PIN,,16,approved,,,0,,,,f6fae5ba-9878-450b-9a17-d2ff5dd98fc1,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2020,China,,,,,,
T145,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/18/2024 14:06,341.88,GBP,5921,Electronics,debit,1314.79,Visa,**** **** **** 5108,May-33,Wells Fargo,David Hill,2e1e1f86-5bba-4ca5-ac3a-8cbec2f767fd,Barton Ltd,"{'city': 'Port Melanietown', 'state': 'WV', 'country': 'UK'}",T9794,chip,POS,"{'latitude': Decimal('-25.0768895'), 'longitude': Decimal('132.653311')}",602029,PIN,,16,approved,,,6,,,,977a31f7-ba9c-40be-9f09-34616f17e708,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/15/2019,China,,,,,,
T146,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/29/2024 23:05,933.29,GBP,5812,Restaurant,debit,2382.71,Visa,**** **** **** 9133,25-Sep,Wells Fargo,David Hill,d318a757-88d5-460c-9143-4641bfd30442,Holloway-Hoover,"{'city': 'Parkershire', 'state': 'TN', 'country': 'UK'}",T7607,swipe,POS,"{'latitude': Decimal('-53.2225705'), 'longitude': Decimal('-77.549008')}",833567,PIN,,20,approved,,,5,,,,6bd95c1c-7ac9-4be6-adc2-dc4a74c005fb,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/15/2019,China,,,,,,
T147,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/24/2024 10:07,432.52,GBP,5999,Clothing,debit,2839.27,Visa,**** **** **** 3073,Feb-32,Wells Fargo,David Hill,0f1ea9bf-f521-4f48-9a15-45adc3412b09,Lawrence-Mendoza,"{'city': 'Shawtown', 'state': 'NV', 'country': 'UK'}",T2205,NFC,POS,"{'latitude': Decimal('61.0457605'), 'longitude': Decimal('-106.295809')}",300911,PIN,,6,approved,,,9,,,,30e068a2-f3b5-4b3d-8309-07517e4daac9,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2021,China,,,,,,
T148,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,11/5/2024 22:03,915.15,GBP,5999,Restaurant,debit,2236.14,Visa,**** **** **** 9611,29-Oct,Wells Fargo,David Hill,7617254c-f65e-46d3-8758-adf2a0e34cb3,Cervantes LLC,"{'city': 'East Danny', 'state': 'LA', 'country': 'UK'}",T1212,chip,POS,"{'latitude': Decimal('83.312296'), 'longitude': Decimal('170.955823')}",497550,PIN,,15,approved,,,0,,,,1f802df4-eb20-4292-9c4c-9f6840d6cea0,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/14/2022,China,,,,,,
T149,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,11/2/2024 8:43,937.2,GBP,5921,Electronics,debit,4845.14,Visa,**** **** **** 8507,Feb-33,Wells Fargo,David Hill,d73bfedd-bee5-44b8-9721-866689a3945b,Rivera-Reid,"{'city': 'North Lynnfort', 'state': 'WY', 'country': 'UK'}",T5804,NFC,POS,"{'latitude': Decimal('-38.619100'), 'longitude': Decimal('-138.427930')}",679487,PIN,,3,approved,,,5,,,,bf75bfcd-232d-479c-91dd-2255b47e6a2b,social media,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2022,China,,,,,,
T150,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/30/2024 15:54,306.27,GBP,5411,Clothing,debit,2171.53,Visa,**** **** **** 6287,29-Mar,Wells Fargo,David Hill,321bcb90-0d0d-4d48-948e-67e57ab9a526,"Cooper, Jimenez and Williams","{'city': 'North Thomasshire', 'state': 'PW', 'country': 'UK'}",T6952,chip,POS,"{'latitude': Decimal('69.728066'), 'longitude': Decimal('32.428601')}",469773,PIN,,0,approved,,,7,,,,5a13966e-cef1-4610-b111-c1a64120e291,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/14/2023,China,,,,,,
T151,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,11/12/2024 6:45,902.92,GBP,5411,Gas,debit,4021.63,Visa,**** **** **** 5586,31-Jan,Wells Fargo,David Hill,d8e76b4e-1048-458e-a51c-f27d9db5c041,Sullivan Ltd,"{'city': 'Reedview', 'state': 'TX', 'country': 'UK'}",T5736,swipe,POS,"{'latitude': Decimal('-85.6699585'), 'longitude': Decimal('-4.792067')}",317133,PIN,,10,approved,,,1,,,,9d218688-5741-4502-bae0-c7f78d276bad,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/14/2022,China,,,,,,
T152,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/29/2024 23:26,191.18,GBP,5999,Grocery,debit,4034.64,Visa,**** **** **** 6799,28-Nov,Wells Fargo,David Hill,84cbd140-bc1e-426b-b807-3a3c5b03c62b,Peterson Group,"{'city': 'Walkerstad', 'state': 'MH', 'country': 'UK'}",T8198,chip,POS,"{'latitude': Decimal('-66.5726675'), 'longitude': Decimal('165.553379')}",444479,PIN,,16,approved,,,7,,,,466dfd28-2086-4d18-a833-a4f3a7790d95,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/15/2019,China,,,,,,
T153,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,inbound,5/19/2024 8:35,560000,GBP,,Gift from parents,,4580.93,,,,,,,,,,,bank_transfer,,,,,0,approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parents of David Hill,****5269,CitiBank,"{'city': 'North Victorberg', 'state': 'MO', 'country': 'UK'}",gift
T154,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,inbound,11/2/2024 23:50,250000,GBP,,Cross-border from HK,,3669.78,,,,,,,,,,,bank_transfer,,,,,0,approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HK Entity,****7547,HK Bank,"{'city': 'Mcintoshstad', 'state': 'WV', 'country': 'HK'}",cross-border
T155,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,online,8/29/2024 18:44,2922.76,GBP,,Cryptocurrency,,1106.74,,,,,,8887ba09-7da5-4bf9-9b94-03d4e72def6b,BitcoinTrade,"{'city': 'Hatfieldmouth', 'state': 'MO', 'country': 'UK'}",,CNP,online,,,,,77,approved,,,,,,,,,David Hill,,,,,,,,,,,,,,,,,,,,,,,,
T156,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,online,9/8/2024 10:44,1448.86,GBP,,Cryptocurrency,,2852.2,,,,,,b13a6f0e-1d44-4d9d-9e00-6eac4190442a,BitcoinTrade,"{'city': 'Wrightshire', 'state': 'MP', 'country': 'UK'}",,CNP,online,,,,,55,approved,,,,,,,,,David Hill,,,,,,,,,,,,,,,,,,,,,,,,
T157,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,online,8/21/2024 17:12,2998.37,GBP,,Cryptocurrency,,1327.06,,,,,,98dd924f-c1d4-4db1-aea8-003e8327c44c,BitcoinTrade,"{'city': 'Richardsonport', 'state': 'DC', 'country': 'UK'}",,CNP,online,,,,,73,approved,,,,,,,,,David Hill,,,,,,,,,,,,,,,,,,,,,,,,
T158,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,online,8/21/2024 16:34,4689.62,GBP,,Cryptocurrency,,4904.62,,,,,,2a910e38-0e54-415d-a96a-cd922a206c2d,BitcoinTrade,"{'city': 'Thomashaven', 'state': 'MO', 'country': 'UK'}",,CNP,online,,,,,65,approved,,,,,,,,,David Hill,,,,,,,,,,,,,,,,,,,,,,,,
T159,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,online,9/6/2024 0:09,1519.93,GBP,,Cryptocurrency,,2156.06,,,,,,f0f107fa-5299-4cf8-b57f-5e0d17ca9b0c,BitcoinTrade,"{'city': 'Pagetown', 'state': 'DE', 'country': 'UK'}",,CNP,online,,,,,81,approved,,,,,,,,,David Hill,,,,,,,,,,,,,,,,,,,,,,,,
T160,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,online,9/13/2024 9:34,2454.16,GBP,,Cryptocurrency,,2070.8,,,,,,7f5f31d6-8c32-4489-b32b-a68baf73c646,BitcoinTrade,"{'city': 'East Debraside', 'state': 'CO', 'country': 'UK'}",,CNP,online,,,,,63,approved,,,,,,,,,David Hill,,,,,,,,,,,,,,,,,,,,,,,,
T161,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,online,8/25/2024 7:40,3727.54,GBP,,Cryptocurrency,,1940.11,,,,,,fef01314-9ad9-4770-b6e7-e9351b3108cb,BitcoinTrade,"{'city': 'Smithfort', 'state': 'MN', 'country': 'UK'}",,CNP,online,,,,,100,approved,,,,,,,,,David Hill,,,,,,,,,,,,,,,,,,,,,,,,
T162,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,online,9/10/2024 14:12,4382.43,GBP,,Cryptocurrency,,1834.17,,,,,,66d83495-0b8a-4b52-ba17-13467059c306,BitcoinTrade,"{'city': 'New Marytown', 'state': 'NY', 'country': 'UK'}",,CNP,online,,,,,73,approved,,,,,,,,,David Hill,,,,,,,,,,,,,,,,,,,,,,,,
T163,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,online,9/6/2024 9:54,3412.68,GBP,,Cryptocurrency,,3881.28,,,,,,d03945aa-68fb-4bed-887a-b58a207ee5d0,BitcoinTrade,"{'city': 'Port Mariamouth', 'state': 'MH', 'country': 'UK'}",,CNP,online,,,,,79,approved,,,,,,,,,David Hill,,,,,,,,,,,,,,,,,,,,,,,,
T164,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,online,9/7/2024 21:46,3070.31,GBP,,Cryptocurrency,,2896.43,,,,,,55d04bfd-04dc-4272-881b-1c367a381f61,BitcoinTrade,"{'city': 'Robinsonborough', 'state': 'MS', 'country': 'UK'}",,CNP,online,,,,,83,approved,,,,,,,,,David Hill,,,,,,,,,,,,,,,,,,,,,,,,
T165,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,online,8/18/2024 14:24,1585.27,GBP,,Cryptocurrency,,4922.91,,,,,,58e4d683-f1e0-486f-a5f5-6e9a5a43ca1e,BitcoinTrade,"{'city': 'North Julieville', 'state': 'MI', 'country': 'UK'}",,CNP,online,,,,,95,approved,,,,,,,,,David Hill,,,,,,,,,,,,,,,,,,,,,,,,
T166,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,online,9/10/2024 1:00,3082.13,GBP,,Cryptocurrency,,2716.93,,,,,,e7acdf8e-aaff-4e6e-aa66-32fba68e5e8c,BitcoinTrade,"{'city': 'Port Brianmouth', 'state': 'WV', 'country': 'UK'}",,CNP,online,,,,,72,approved,,,,,,,,,David Hill,,,,,,,,,,,,,,,,,,,,,,,,
T167,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,online,9/5/2024 23:39,2875.06,GBP,,Cryptocurrency,,4096.02,,,,,,73577dfc-2b03-4774-9103-42d232795faa,BitcoinTrade,"{'city': 'Benjaminmouth', 'state': 'VI', 'country': 'UK'}",,CNP,online,,,,,81,approved,,,,,,,,,David Hill,,,,,,,,,,,,,,,,,,,,,,,,
T168,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,online,9/1/2024 22:09,4715.47,GBP,,Cryptocurrency,,1602.81,,,,,,be517aef-8950-47d6-9740-10d821f12cda,BitcoinTrade,"{'city': 'Mistyfort', 'state': 'MS', 'country': 'UK'}",,CNP,online,,,,,91,approved,,,,,,,,,David Hill,,,,,,,,,,,,,,,,,,,,,,,,
T169,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,online,8/30/2024 3:38,2371.16,GBP,,Cryptocurrency,,4356.99,,,,,,47a4f084-b227-410b-be2f-6f28cb917aa1,BitcoinTrade,"{'city': 'East Brian', 'state': 'RI', 'country': 'UK'}",,CNP,online,,,,,90,approved,,,,,,,,,David Hill,,,,,,,,,,,,,,,,,,,,,,,,
T170,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,online,9/11/2024 19:44,4549.48,GBP,,Cryptocurrency,,1319.26,,,,,,2f7f933e-d39b-4fe1-9ddd-41c2b9c5903e,BitcoinTrade,"{'city': 'Tiffanyshire', 'state': 'KY', 'country': 'UK'}",,CNP,online,,,,,83,approved,,,,,,,,,David Hill,,,,,,,,,,,,,,,,,,,,,,,,
T171,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,online,9/13/2024 3:06,4599.22,GBP,,Cryptocurrency,,1574.31,,,,,,f9756058-c93c-4b81-8f6a-f9564478b1eb,BitcoinTrade,"{'city': 'Kathryntown', 'state': 'OR', 'country': 'UK'}",,CNP,online,,,,,92,approved,,,,,,,,,David Hill,,,,,,,,,,,,,,,,,,,,,,,,
T172,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,online,9/6/2024 21:31,2786.51,GBP,,Cryptocurrency,,3937.56,,,,,,e47b4c1a-db83-46c7-9140-a73d663d948c,BitcoinTrade,"{'city': 'North Brendaside', 'state': 'GU', 'country': 'UK'}",,CNP,online,,,,,79,approved,,,,,,,,,David Hill,,,,,,,,,,,,,,,,,,,,,,,,
T173,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,online,9/5/2024 20:39,2694.98,GBP,,Cryptocurrency,,4633.13,,,,,,c7df5f41-4eab-46eb-8abc-87bb352de1b8,BitcoinTrade,"{'city': 'South Lori', 'state': 'IA', 'country': 'UK'}",,CNP,online,,,,,88,approved,,,,,,,,,David Hill,,,,,,,,,,,,,,,,,,,,,,,,
